Provider.ID,Hospital.Name,Measure.ID,Gastrointestinal,Eye,Nervous.System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Measure.Start.Date,Measure.End.Date,lat,lon
40055,SPARKS REGIONAL MEDICAL CENTER,OP-26,345,0,141,120,3048,81,902,01/01/2013,12/31/2013,35.374392476000025,94.42129676999997
40062,MERCY HOSPITAL FORT SMITH,OP-26,221,250,6219,1412,2536,254,365,01/01/2013,12/31/2013,35.35368560400008,94.35299525699998
40067,MAGNOLIA REGIONAL MEDICAL CENTER,OP-26,37,412,0,109,12,0,6,01/01/2013,12/31/2013,33.275103165000075,93.23997117899995
40069,GREAT RIVER MEDICAL CENTER,OP-26,329,0,121,15,12,180,10,01/01/2013,12/31/2013,35.94156277700006,89.91889327999996
40071,JEFFERSON REGIONAL MEDICAL CENTER,OP-26,301,0,58,255,1018,159,158,01/01/2013,12/31/2013,34.189114645000075,92.01825713899996
40072,BAPTIST HEALTH MEDICAL CENTER - STUTTGART,OP-26,200,89,16,47,50,60,4,01/01/2013,12/31/2013,34.51770167800004,91.55757424499996
40074,NORTH METRO MEDICAL CENTER,OP-26,18,0,82,62,7,24,5,01/01/2013,12/31/2013,34.87241780800008,92.12487023699998
40076,BAPTIST HEALTH MEDICAL CENTER - HOT SPRING CO,OP-26,241,0,0,1,25,3,5,01/01/2013,12/31/2013,34.360050337000075,92.78573654899998
40078,NATIONAL PARK MEDICAL CENTER,OP-26,800,0,173,497,88,62,515,01/01/2013,12/31/2013,34.48563367500003,93.03320592599994
40080,HARRIS HOSPITAL INC,OP-26,173,50,0,9,20,28,3,01/01/2013,12/31/2013,35.608097894000025,91.26476906499994
40084,SALINE MEMORIAL HOSPITAL,OP-26,77,546,312,353,471,22,26,01/01/2013,12/31/2013,34.57444970600005,92.58438253799994
40085,HELENA REGIONAL MEDICAL CENTER,OP-26,129,22,0,0,9,1,5,01/01/2013,12/31/2013,34.50843221400004,90.62733774399999
40088,MEDICAL CENTER SOUTH ARKANSAS,OP-26,244,194,282,134,754,155,266,01/01/2013,12/31/2013,33.21840734400007,92.67236526799996
40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,OP-26,1024,611,644,1547,1006,986,1454,01/01/2013,12/31/2013,34.75236394800004,92.34499836399999
40118,NEA BAPTIST MEMORIAL HOSPITAL,OP-26,1114,196,1078,1131,1458,148,392,01/01/2013,12/31/2013,35.86424885400004,90.63899683699998
40119,WHITE RIVER MEDICAL CENTER,OP-26,2795,0,6712,3760,1676,1172,778,01/01/2013,12/31/2013,35.76958198400007,91.63575812599998
40132,LEVI HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,34.50962648700005,93.05747182899995
40134,ARKANSAS HEART HOSPITAL, LLC,OP-26,98,0,0,0,4,3,254,01/01/2013,12/31/2013,34.73753861200004,92.39446730899994
40137,ST VINCENT MEDICAL CENTER NORTH,OP-26,98,0,123,99,4,39,32,01/01/2013,12/31/2013,34.814353175000065,92.20719155499995
40147,ARKANSAS SURGICAL HOSPITAL,OP-26,0,0,42,24,45,0,48,01/01/2013,12/31/2013,34.80163428800006,92.34824928599994
40152,PHYSICIANS' SPECIALTY HOSPITAL,OP-26,128,0,0,1748,0,110,0,01/01/2013,12/31/2013,36.121280427000045,94.13377448599994
40153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,OP-26,29,0,1,58,414,0,0,01/01/2013,12/31/2013,33.64899251600008,93.58704804599995
41302,RIVER VALLEY MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,35.22024559600004,93.15653234399997
41307,CROSSRIDGE COMMUNITY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,35.221052695000026,90.78737228699998
41308,MCGEHEE HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,33.63500656400004,91.40209455499996
41310,STONE COUNTY MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,35.86171393200004,92.09506903799996
41311,HOWARD MEMORIAL HOSPITAL,OP-26,478,660,0,57,793,99,17,01/01/2013,12/31/2013,33.95005630600008,93.87839403599997
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,OP-26,632,209,16,90,29,10,23,01/01/2013,12/31/2013,35.50438665400003,92.00074539999997
41313,OZARK HEALTH,OP-26,2,0,0,0,0,8,0,01/01/2013,12/31/2013,35.559681316000024,92.45001190199997
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,OP-26,94,372,18,66,384,2,0,01/01/2013,12/31/2013,34.12314540500006,93.08851660599998
41323,ASHLEY COUNTY MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,33.13762948200008,91.93947587099996
41327,BRADLEY COUNTY MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,33.61062379200007,92.05871625399999
41328,CHICOT MEMORIAL MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,33.33281154600007,91.28422610199999
41329,MERCY HOSPITAL BERRYVILLE,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,36.35911714500003,93.55125151999994
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,36.40827810700006,94.46055008599996
50002,ST ROSE HOSPITAL,OP-26,477,0,109,404,904,98,123,01/01/2013,12/31/2013,37.63313754400008,122.08974566499995
50006,ST JOSEPH HOSPITAL,OP-26,1699,30,1337,646,60,307,490,01/01/2013,12/31/2013,40.78451311400005,124.14153616899995
50007,PENINSULA MEDICAL CENTER,OP-26,1115,1432,0,720,0,116,17,01/01/2013,12/31/2013,37.59345872000006,122.38429885599999
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,OP-26,27,0,229,239,43,164,52,01/01/2013,12/31/2013,37.76910334200005,122.43464780999994
50009,QUEEN OF THE VALLEY MEDICAL CENTER,OP-26,2148,1110,242,765,1020,293,385,01/01/2013,12/31/2013,38.32351797500007,122.29621497699998
50013,ST HELENA HOSPITAL,OP-26,776,165,95,473,30,239,480,01/01/2013,12/31/2013,38.54204403800003,122.47535602899995
50014,SUTTER AMADOR HOSPITAL,OP-26,803,174,227,53,5,104,113,01/01/2013,12/31/2013,38.350920389000066,120.76646522799996
50017,MERCY GENERAL HOSPITAL,OP-26,1156,1197,903,931,92,500,1237,01/01/2013,12/31/2013,38.56945754900005,121.45268246499995
50018,PACIFIC ALLIANCE MEDICAL CENTER,OP-26,822,280,3,40,221,2,9,01/01/2013,12/31/2013,34.064686692000066,118.23937062999994
50022,RIVERSIDE COMMUNITY HOSPITAL,OP-26,3015,0,83,106,57,224,560,01/01/2013,12/31/2013,33.97596790600005,117.38013482099996
50024,PARADISE VALLEY HOSPITAL,OP-26,80,573,30,325,2233,23,76,01/01/2013,12/31/2013,32.68634331700002,117.08304200099997
50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,OP-26,6379,1886,4417,1801,88,803,494,01/01/2013,12/31/2013,32.753805374000024,117.16508726099994
50026,GROSSMONT HOSPITAL,OP-26,2784,853,1661,685,1162,473,746,01/01/2013,12/31/2013,32.779943668000044,117.00963598799996
50028,MAD RIVER COMMUNITY HOSPITAL,OP-26,2417,0,1533,371,25,11,18,01/01/2013,12/31/2013,40.89671767400006,124.09299681799996
50030,OROVILLE HOSPITAL,OP-26,2280,877,708,243,18,108,117,01/01/2013,12/31/2013,39.504563897000025,121.54211631999999
50036,BAKERSFIELD MEMORIAL HOSPITAL,OP-26,1435,0,14,1264,2942,292,844,01/01/2013,12/31/2013,35.39050791000005,119.006579451
50038,SANTA CLARA VALLEY MEDICAL CENTER,OP-26,4100,796,320,6233,9403,1612,1015,01/01/2013,12/31/2013,37.312870032000035,121.931843878
50039,ENLOE MEDICAL CENTER,OP-26,3703,0,194,1486,4047,311,672,01/01/2013,12/31/2013,39.74251154900003,121.84935547999999
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,OP-26,638,1678,0,1139,642,429,56,01/01/2013,12/31/2013,34.32448821600008,118.44598282499999
50042,ST ELIZABETH COMMUNITY HOSPITAL,OP-26,227,360,9,239,307,27,1,01/01/2013,12/31/2013,40.14864193200003,122.21812651799996
50043,ALTA BATES SUMMIT MEDICAL CENTER,OP-26,636,0,43,73,45,180,297,01/01/2013,12/31/2013,37.820784798000034,122.263022665
50045,EL CENTRO REGIONAL MEDICAL CENTER,OP-26,619,882,333,204,1,408,80,01/01/2013,12/31/2013,32.781463028000076,115.56940921799998
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,OP-26,1961,1158,70,442,159,444,603,01/01/2013,12/31/2013,37.79148861700003,122.431015232
50054,SAN GORGONIO MEMORIAL HOSPITAL,OP-26,438,0,517,87,7,40,26,01/01/2013,12/31/2013,33.931814581000026,116.94685308199996
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,OP-26,818,150,49,140,21,25,53,01/01/2013,12/31/2013,37.74804308700004,122.42124907699997
50056,ANTELOPE VALLEY HOSPITAL,OP-26,2788,24,355,500,48,219,802,01/01/2013,12/31/2013,34.68939282100007,118.15849081699997
50057,KAWEAH DELTA MEDICAL CENTER,OP-26,531,0,146,564,30,124,87,01/01/2013,12/31/2013,36.32738117400004,119.29608488199995
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,OP-26,1378,438,55,171,4450,58,422,01/01/2013,12/31/2013,34.12838663200006,118.25777212599996
50060,COMMUNITY REGIONAL MEDICAL CENTER,OP-26,3269,398,75,137,102,235,782,01/01/2013,12/31/2013,36.742003477000026,119.78393490999997
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,OP-26,15,0,1,2,1,7,131,01/01/2013,12/31/2013,34.09569113900005,118.29172570599997
50067,OAK VALLEY DISTRICT HOSPITAL,OP-26,637,25,316,29,5,2,253,01/01/2013,12/31/2013,37.75786398500003,120.86024714099995
50069,ST JOSEPH HOSPITAL,OP-26,6695,2195,1674,1596,3759,604,1675,01/01/2013,12/31/2013,33.782311967000055,117.86485484199994
50077,SCRIPPS MERCY HOSPITAL,OP-26,3038,478,48,481,171,483,663,01/01/2013,12/31/2013,32.75167325000007,117.160812008
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,OP-26,767,175,96,158,133,162,115,01/01/2013,12/31/2013,33.73793934300005,118.30389166099997
50079,DOCTORS MEDICAL CENTER - SAN PABLO,OP-26,573,151,8,1075,0,140,231,01/01/2013,12/31/2013,37.95473824700008,122.33656903899998
50082,ST JOHNS REGIONAL MEDICAL CENTER,OP-26,1000,505,68,243,45,141,541,01/01/2013,12/31/2013,34.21611726300006,119.15848015299997
50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON,OP-26,774,3,133,70,392,135,1822,01/01/2013,12/31/2013,37.97081027300004,121.28925663999996
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,OP-26,459,410,7,5,11,43,92,01/01/2013,12/31/2013,34.13162910200003,117.32252980599998
50090,SONOMA VALLEY HOSPITAL,OP-26,212,171,242,222,23,18,13,01/01/2013,12/31/2013,38.28845288800005,122.465262785
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,OP-26,289,0,0,91,239,20,18,01/01/2013,12/31/2013,33.98921799400006,118.22408906799996
50093,SAINT AGNES MEDICAL CENTER,OP-26,4061,2631,139,1366,3726,765,930,01/01/2013,12/31/2013,36.83705864500007,119.76618209999998
50096,DOCTORS HOSPITAL OF WEST COVINA, INC,OP-26,9,0,27,203,11,0,0,01/01/2013,12/31/2013,34.07080530800005,117.94439455099996
50099,SAN ANTONIO COMMUNITY HOSPITAL,OP-26,2607,8,78,237,213,237,1001,01/01/2013,12/31/2013,34.10108198700004,117.63687680699996
50100,SHARP MEMORIAL HOSPITAL,OP-26,4102,2645,1666,932,315,1166,1461,01/01/2013,12/31/2013,32.80026521800005,117.15520980199994
50101,SUTTER SOLANO MEDICAL CENTER,OP-26,942,399,27,264,45,100,163,01/01/2013,12/31/2013,38.13108806500003,122.23851907399995
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,OP-26,1615,0,18,51,20,58,176,01/01/2013,12/31/2013,33.92581023100007,117.44010648099999
50103,WHITE MEMORIAL MEDICAL CENTER,OP-26,2085,198,2312,1966,1351,180,650,01/01/2013,12/31/2013,34.048564302000045,118.21151999699998
50104,SAINT FRANCIS MEDICAL CENTER,OP-26,1095,242,167,640,2158,100,482,01/01/2013,12/31/2013,33.93085492000006,118.20414767899996
50107,MARIAN REGIONAL MEDICAL CENTER,OP-26,911,16,184,445,233,112,514,01/01/2013,12/31/2013,34.95203356700006,120.41321941099994
50108,SUTTER GENERAL HOSPITAL,OP-26,3495,0,82,1026,135,393,1175,01/01/2013,12/31/2013,38.571607707000055,121.46986183499996
50110,LOMPOC VALLEY MEDICAL CENTER,OP-26,1515,388,50,324,105,151,7,01/01/2013,12/31/2013,34.63950601600004,120.43914898199995
50111,TEMPLE COMMUNITY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,34.07531649200007,118.28370121599994
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,OP-26,2396,434,5348,2264,2039,466,342,01/01/2013,12/31/2013,34.02753937500006,118.48612243499997
50113,SAN MATEO MEDICAL CENTER,OP-26,1383,249,119,400,138,86,33,01/01/2013,12/31/2013,37.530546437000055,122.29841007399995
50115,PALOMAR HEALTH DOWNTOWN CAMPUS,OP-26,1151,215,333,345,318,481,339,01/01/2013,12/31/2013,33.12586453000006,117.07628217199999
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,OP-26,219,488,41,236,83,98,424,01/01/2013,12/31/2013,34.22075289300005,118.53185893199998
50118,DOCTORS HOSPITAL OF MANTECA,OP-26,1730,75,524,552,867,84,69,01/01/2013,12/31/2013,37.80110796900004,121.19746010899996
50121,ADVENTIST MEDICAL CENTER,OP-26,1810,0,294,523,630,348,241,01/01/2013,12/31/2013,36.325674234000076,119.66841920699994
50122,DAMERON HOSPITAL,OP-26,729,181,1414,292,15,96,309,01/01/2013,12/31/2013,37.96124800000007,121.30067143299999
50124,USC VERDUGO HILLS HOSPITAL,OP-26,570,291,50,805,3982,113,28,01/01/2013,12/31/2013,34.205632699000034,118.21529913599994
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,OP-26,364,797,13,538,1054,111,297,01/01/2013,12/31/2013,37.355040090000045,121.84023171299998
50126,VALLEY PRESBYTERIAN HOSPITAL,OP-26,2464,345,38,2164,2005,135,190,01/01/2013,12/31/2013,34.193960153000035,118.46206159299999
50127,WOODLAND MEMORIAL HOSPITAL,OP-26,2339,330,248,391,67,122,153,01/01/2013,12/31/2013,38.66405066800007,121.79334421299995
50128,TRI-CITY MEDICAL CENTER,OP-26,637,26,81,414,1338,211,1416,01/01/2013,12/31/2013,33.18366814800004,117.29174097899994
50129,ST BERNARDINE MEDICAL CENTER,OP-26,420,169,103,660,2282,259,435,01/01/2013,12/31/2013,34.13432023400003,117.27872595599996
50131,NOVATO COMMUNITY HOSPITAL,OP-26,195,67,0,27,10,34,17,01/01/2013,12/31/2013,38.09826762200004,122.55974182799997
50132,SAN GABRIEL VALLEY MEDICAL CENTER,OP-26,613,1268,88,52,67,75,6,01/01/2013,12/31/2013,34.10243313900003,118.10519893499998
50133,RIDEOUT MEMORIAL HOSPITAL,OP-26,856,624,1889,308,533,207,611,01/01/2013,12/31/2013,39.13880539500008,121.59360080599998
50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,OP-26,0,433,0,0,0,0,199,01/01/2013,12/31/2013,34.09620851300008,118.32509924399994
50136,PETALUMA VALLEY HOSPITAL,OP-26,378,209,145,130,23,56,45,01/01/2013,12/31/2013,38.25322532800004,122.63301542899995
50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,OP-26,985,596,214,474,4330,96,422,01/01/2013,12/31/2013,36.595667356000035,121.87999944999996
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,OP-26,1121,152,50,184,81,123,359,01/01/2013,12/31/2013,34.037087238000026,118.26548594499997
50150,SIERRA NEVADA MEMORIAL HOSPITAL,OP-26,505,0,26,775,3840,24,77,01/01/2013,12/31/2013,39.22850974200003,121.04687185599994
50152,SAINT FRANCIS MEMORIAL HOSPITAL,OP-26,225,59,130,325,12,79,2,01/01/2013,12/31/2013,37.789607044000036,122.41707551199994
50153,O'CONNOR HOSPITAL,OP-26,2044,383,526,1080,2181,5,434,01/01/2013,12/31/2013,37.327077667000026,121.93774932299999
50158,ENCINO HOSPITAL MEDICAL CENTER,OP-26,95,53,0,39,2,0,8,01/01/2013,12/31/2013,34.15681738400008,118.48673557599994
50159,VENTURA COUNTY MEDICAL CENTER,OP-26,1068,124,89,168,66,105,75,01/01/2013,12/31/2013,34.276187279000055,119.25235314599996
50167,SAN JOAQUIN GENERAL HOSPITAL,OP-26,777,85,86,99,77,95,116,01/01/2013,12/31/2013,37.886270403000026,121.28121387699997
50168,ST JUDE MEDICAL CENTER,OP-26,4898,2243,871,1545,4228,587,1940,01/01/2013,12/31/2013,33.89354749200004,117.92746292199996
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,OP-26,4458,811,2784,2977,5676,574,1107,01/01/2013,12/31/2013,33.96755740100008,118.04751340299998
50174,SANTA ROSA MEMORIAL HOSPITAL,OP-26,1590,9,406,736,1190,193,2014,01/01/2013,12/31/2013,38.44289782800007,122.70149207999998
50179,EMANUEL MEDICAL CENTER,OP-26,1103,34,48,393,31,87,310,01/01/2013,12/31/2013,37.51051747500003,120.83966277799999
50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,OP-26,557,300,29,26,8,124,246,01/01/2013,12/31/2013,37.91427702300007,122.04204119799999
50189,GEORGE L MEE MEMORIAL HOSPITAL,OP-26,96,90,0,37,3,0,0,01/01/2013,12/31/2013,36.20660113400004,121.13199436999997
50191,ST MARY MEDICAL CENTER,OP-26,1492,370,91,101,29,63,626,01/01/2013,12/31/2013,33.78024016400008,118.18664682299999
50192,ADVENTIST MEDICAL CENTER - REEDLEY,OP-26,234,0,2,84,0,12,4,01/01/2013,12/31/2013,36.60782796700005,119.45170937299997
50194,WATSONVILLE COMMUNITY HOSPITAL,OP-26,291,0,21,191,861,12,18,01/01/2013,12/31/2013,36.92825056400005,121.79354849899994
50195,WASHINGTON HOSPITAL,OP-26,257,0,12,146,142,128,120,01/01/2013,12/31/2013,37.55801172100007,121.98062906199999
50197,SEQUOIA HOSPITAL,OP-26,328,267,91,233,10,270,414,01/01/2013,12/31/2013,37.48096720800004,122.25321758099994
50204,PALMDALE REGIONAL MEDICAL CENTER,OP-26,127,0,118,384,127,32,153,01/01/2013,12/31/2013,34.58389819700005,118.14452607499999
50205,GLENDORA COMMUNITY HOSPITAL,OP-26,226,137,0,21,0,1,0,01/01/2013,12/31/2013,34.128666734000035,117.86608886599998
50211,ALAMEDA HOSPITAL,OP-26,265,490,36,501,529,161,18,01/01/2013,12/31/2013,37.76348481500003,122.25423043699999
50222,SHARP CHULA VISTA MEDICAL CENTER,OP-26,935,904,71,167,48,131,365,01/01/2013,12/31/2013,32.618714745000034,117.02428484699999
50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,OP-26,6145,1170,601,966,3479,780,2411,01/01/2013,12/31/2013,33.625259130000074,117.92949428699995
50225,FEATHER RIVER HOSPITAL,OP-26,2475,58,714,714,1360,160,230,01/01/2013,12/31/2013,39.75743014100004,121.57228355599995
50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,OP-26,1509,42,191,694,1318,263,678,01/01/2013,12/31/2013,33.847188424000024,117.93230693999999
50228,SAN FRANCISCO GENERAL HOSPITAL,OP-26,3979,304,194,676,2240,516,481,01/01/2013,12/31/2013,37.756173587000035,122.40659550899994
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,OP-26,35,93,2,0,161,25,18,01/01/2013,12/31/2013,33.77450756200005,117.91302943999995
50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,OP-26,3481,1056,109,2074,2251,621,712,01/01/2013,12/31/2013,34.07793447600005,117.75232645699998
50232,FRENCH HOSPITAL MEDICAL CENTER,OP-26,330,581,110,198,23,316,428,01/01/2013,12/31/2013,35.27803599500004,120.64970191599997
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,OP-26,274,82,110,300,160,28,8,01/01/2013,12/31/2013,32.69424599700005,117.16796968299997
50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,OP-26,2237,84,1515,435,334,431,443,01/01/2013,12/31/2013,34.15480665300004,118.32652807399995
50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,OP-26,1085,128,94,325,85,96,62,01/01/2013,12/31/2013,34.28972963500007,118.74394216099995
50238,METHODIST HOSPITAL OF SOUTHERN CA,OP-26,399,21,178,188,66,252,298,01/01/2013,12/31/2013,34.140112755000075,118.02390890999999
50239,GLENDALE ADVENTIST MEDICAL CENTER,OP-26,1202,4,787,1383,850,271,700,01/01/2013,12/31/2013,34.14950615600003,118.23108802799999
50242,DOMINICAN HOSPITAL,OP-26,1504,0,69,247,42,193,377,01/01/2013,12/31/2013,36.98832755400008,121.98397886899994
50243,DESERT REGIONAL MEDICAL CENTER,OP-26,1451,1,85,5031,1958,227,256,01/01/2013,12/31/2013,33.838400437000075,116.54556591
50245,ARROWHEAD REGIONAL MEDICAL CENTER,OP-26,1366,597,1350,647,356,363,1790,01/01/2013,12/31/2013,34.07197091200004,117.35279395499998
50248,NATIVIDAD MEDICAL CENTER,OP-26,814,30,35,53,7,179,35,01/01/2013,12/31/2013,36.697264922000045,121.62887835599997
50254,MARSHALL MEDICAL CENTER,OP-26,731,0,32,112,172,161,192,01/01/2013,12/31/2013,38.725560151000025,120.79091545899996
50257,GOOD SAMARITAN HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,35.41224340100007,119.03920976699999
50261,SIERRA VIEW MEDICAL CENTER,OP-26,1622,463,286,454,1405,384,181,01/01/2013,12/31/2013,36.06953260300003,119.02724908199997
50262,RONALD REAGAN UCLA MEDICAL CENTER,OP-26,4979,7177,1256,2644,28991,501,1250,01/01/2013,12/31/2013,34.06618190100005,118.44529921399999
50272,REDLANDS COMMUNITY HOSPITAL,OP-26,1356,0,119,352,24,394,476,01/01/2013,12/31/2013,34.036677025000074,117.20385644499999
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,OP-26,228,499,63,356,19,55,2,01/01/2013,12/31/2013,38.00635701500005,122.13095356699995
50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,OP-26,2133,0,68,202,92,107,423,01/01/2013,12/31/2013,34.279047784000056,118.45934644099998
50279,HI-DESERT MEDICAL CENTER,OP-26,690,424,141,324,86,95,20,01/01/2013,12/31/2013,34.13261946600005,116.27666596899996
50280,MERCY MEDICAL CENTER REDDING,OP-26,311,2,82,301,4022,84,364,01/01/2013,12/31/2013,40.57287463100005,122.39560965399994
50281,ALHAMBRA HOSPITAL MEDICAL CENTER,OP-26,692,759,4,6,9,53,28,01/01/2013,12/31/2013,34.09005071900003,118.14496648499994
50283,VALLEYCARE MEDICAL CENTER,OP-26,3083,538,175,861,778,292,291,01/01/2013,12/31/2013,37.69213285200004,121.88026046299996
50289,SETON MEDICAL CENTER,OP-26,901,1453,48,134,184,131,506,01/01/2013,12/31/2013,37.68016562200006,122.47297385499996
50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,OP-26,819,201,4,987,1374,336,189,01/01/2013,12/31/2013,34.02980353400005,118.47866736499998
50291,SUTTER SANTA ROSA REGIONAL HOSPITAL,OP-26,1495,0,291,188,26,246,228,01/01/2013,12/31/2013,38.49636484600006,122.75140098199995
50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,OP-26,523,295,323,382,168,225,134,01/01/2013,12/31/2013,33.91013804600004,117.19400904399998
50295,MERCY HOSPITAL,OP-26,1371,7,201,3949,77,606,304,01/01/2013,12/31/2013,35.37327323000005,119.02759937599996
50296,HAZEL HAWKINS MEMORIAL HOSPITAL,OP-26,234,170,49,55,2,25,26,01/01/2013,12/31/2013,36.83506370200007,121.38624074399996
50298,BARSTOW COMMUNITY HOSPITAL,OP-26,339,168,0,140,14,31,19,01/01/2013,12/31/2013,34.89352415400003,117.01687913099994
50300,ST MARY MEDICAL CENTER,OP-26,1128,1066,122,1089,1404,361,561,01/01/2013,12/31/2013,34.540588300000024,117.26566484099999
50301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,OP-26,971,571,997,818,1350,108,99,01/01/2013,12/31/2013,39.15235707100004,123.20360807199995
50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,OP-26,612,870,46,58,130,280,92,01/01/2013,12/31/2013,37.85638292800007,122.25792580499996
50308,EL CAMINO HOSPITAL,OP-26,1277,350,10,898,2187,732,237,01/01/2013,12/31/2013,37.36894006500006,122.07795436499998
50309,SUTTER ROSEVILLE MEDICAL CENTER,OP-26,684,444,80,1258,1878,273,547,01/01/2013,12/31/2013,38.76515247900005,121.24922392099995
50313,SUTTER TRACY COMMUNITY HOSPITAL,OP-26,1375,125,0,157,0,48,0,01/01/2013,12/31/2013,37.74386145600005,121.43496497999996
50315,KERN MEDICAL CENTER,OP-26,105,3,1,5,7,39,10,01/01/2013,12/31/2013,35.37991394200003,118.96758163499999
50320,HIGHLAND HOSPITAL,OP-26,3992,833,285,2321,2627,753,270,01/01/2013,12/31/2013,37.79925394800006,122.23138414499999
50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,OP-26,614,760,171,346,85,476,1633,01/01/2013,12/31/2013,32.885658111000055,117.22317905799997
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,OP-26,4203,1425,1184,1082,1414,471,1245,01/01/2013,12/31/2013,34.04915047600008,117.26115250599997
50329,CORONA REGIONAL MEDICAL CENTER,OP-26,567,39,7,61,17,119,90,01/01/2013,12/31/2013,33.87299539400004,117.56679179999998
50334,SALINAS VALLEY MEMORIAL HOSPITAL,OP-26,661,0,91,335,1210,124,794,01/01/2013,12/31/2013,36.659893821000026,121.64602498299996
50335,SONORA REGIONAL MEDICAL CENTER,OP-26,1625,0,1842,2649,4594,209,429,01/01/2013,12/31/2013,37.97570561300006,120.36897806999997
